isAdapt,round,chain,value
true,4,67,0.05572291290397016
true,4,68,0.054575988223911284
true,4,69,0.053355897393953244
true,4,70,0.05181326479198576
true,4,71,0.049442153572630244
true,4,72,0.04714507294494036
true,4,73,0.045078254764777406
true,4,74,0.0433026749418902
true,4,75,0.041474959931647924
true,4,76,0.039024197529935106
true,4,77,0.03371587407090908
true,4,78,0.029791251779516893
true,4,79,0.026829274722726268
true,4,80,0.025078281216574707
true,4,81,0.024173579253115442
true,4,82,0.02336054625683538
true,4,83,0.022581642809912914
true,4,84,0.021798490914086532
true,4,85,0.020970391282690244
true,4,86,0.020106820758337154
true,4,87,0.01847186489997388
true,4,88,0.017885480845734443
true,4,89,0.016982238519485944
true,4,90,0.014131115236839102
true,4,91,0.01299070270883234
true,4,92,0.011895537684081565
true,4,93,0.010938085288414624
true,4,94,0.010297214262661574
true,4,95,0.009799875961714968
true,4,96,0.009372646718618071
true,4,97,0.008957752610841212
true,4,98,0.008511305144138772
true,4,99,0.007978524244374726
true,4,100,0.006955417232533965
true,4,101,0.00641878213713184
true,4,102,0.005861124005313652
true,4,103,0.004837298963628799
true,4,104,0.003841023859039122
true,4,105,0.0035426046369193883
true,4,106,0.003181079395969495
true,4,107,0.0027685747733179307
true,4,108,0.0024389665965956213
true,4,109,0.0020970789880633525
true,4,110,0.0020441279216271823
true,4,111,0.0020001827103970082
true,4,112,0.0019553251118195267
true,4,113,0.001895887274625494
true,4,114,0.00167365834621741
true,4,115,0.0014687688922828612
true,4,116,0.001205453620658333
true,4,117,9.608286195150645E-4
true,4,118,7.647307792074556E-4
true,4,119,6.089915037568156E-4
true,4,120,4.882999957186077E-4
true,4,121,4.076005106797331E-4
true,4,122,3.4359724242759586E-4
true,4,123,3.0956089520833033E-4
true,4,124,2.556995997228121E-4
true,4,125,2.057752141268302E-4
true,4,126,1.1756192713925419E-4
true,5,0,1.0
true,5,1,0.9378893752544485
true,5,2,0.8998130399728176
true,5,3,0.8629112759469223
true,5,4,0.8129745963052375
true,5,5,0.7797142604863444
true,5,6,0.7502265999110497
true,5,7,0.725566923934635
true,5,8,0.702580623733703
true,5,9,0.676778029995364
true,5,10,0.6487037168487111
true,5,11,0.6013822042948949
true,5,12,0.576771069262064
true,5,13,0.5575852796977099
true,5,14,0.5376481545600104
true,5,15,0.5110359819977252
true,5,16,0.4852359522146797
true,5,17,0.4673422283575211
true,5,18,0.44682478301226475
true,5,19,0.42039217216346764
true,5,20,0.3929618197542709
true,5,21,0.37129460220374105
true,5,22,0.3576276932757184
true,5,23,0.3258439071970491
true,5,24,0.3133497900373693
true,5,25,0.2927263283787895
true,5,26,0.2745035197973489
true,5,27,0.2514712832967218
